bag,ztop,EDC3béta,AICC2012,deutfinal,temp,acc-EDC3beta,Bag,Age,Deuterium,anom c,year,temp c
,220.55,,,,,,402,6714.92676,-392.6,0.23,,
,221.1,,,,,,403,6734.95068,-395.7,-0.28,,
,221.65,,,,,,404,6754.85059,-402.9,-1.47,,
,222.2,,,,,,405,6775.19922,-401.9,-1.31,,
,222.75,,,,,,406,6796.66455,-401.2,-1.20,,
,223.3,,,,,,407,6817.73438,-400.4,-1.07,,
,223.85,,,,,,408,6837.80859,-397.5,-0.59,,
,224.4,,,,,,409,6857.56445,-389.4,0.75,,
,224.95,,,,,,410,6876.75293,-395.4,-0.25,,
,225.5,,,,,,411,6894.72949,-387.9,0.99,,
,226.05,,,,,,412,6913.03467,-398.3,-0.73,,
,226.6,,,,,,413,6933.19678,-398.7,-0.80,,
,227.15,,,,,,414,6953.43799,-401.3,-1.23,,
,227.7,,,,,,415,6973.75098,-396.8,-0.49,,
,228.25,,,,,,416,6993.71631,-395.6,-0.29,,
,228.8,,,,,,417,7013.37988,-402.5,-1.44,,
,229.35,,,,,,418,7034.45752,-399.5,-0.94,,
,229.9,,,,,,419,7055.52197,-397.8,-0.66,,
,230.45,,,,,,420,7076.34229,-400.5,-1.11,,
,231,,,,,,421,7096.71631,-400.8,-1.16,,
,231.55,,,,,,422,7117.57666,-396.1,-0.39,,
,232.1,,,,,,423,7138.54639,-405.3,-1.91,,
,232.65,,,,,,424,7159.63916,-411.9,-3.00,,
,233.2,,,,,,425,7183.03809,-401.7,-1.32,,
,233.75,,,,,,426,7206.14893,-399.3,-0.93,,
,234.3,,,,,,427,7227.69482,-404.7,-1.82,,
,234.85,,,,,,428,7248.83740,-403.1,-1.56,,
,235.4,,,,,,429,7270.31396,-402.3,-1.43,,
,235.95,,,,,,430,7291.77637,-396.1,-0.40,,
,236.5,,,,,,431,7311.01465,-388.3,0.88,,
,237.05,,,,,,432,7329.80273,-398.5,-0.81,,
,237.6,,,,,,433,7349.21240,-406.3,-2.10,,
,238.15,,,,,,434,7370.96484,-399.9,-1.04,,
,238.7,,,,,,435,7392.32568,-404.7,-1.84,,
,239.25,,,,,,436,7414.37549,-403.8,-1.69,,
,239.8,,,,,,437,7436.41260,-395,-0.24,,
,240.35,,,,,,438,7457.46973,-402.8,-1.53,,
,240.9,,,,,,439,7477.94238,-404.2,-1.77,,
,241.45,,,,,,440,7498.46387,-399.1,-0.93,,
,242,,,,,,441,7518.73486,-393.3,0.03,,
,242.55,,,,,,442,7538.68262,-399.1,-0.93,,
,243.1,,,,,,443,7557.28027,-389.2,0.70,,
,243.65,,,,,,444,7576.21826,-397.7,-0.71,,
,244.2,,,,,,445,7595.22070,-388.4,0.83,,
,244.75,,,,,,446,7614.23779,-400.3,-1.14,,
,245.3,,,,,,447,7633.49609,-403.7,-1.71,,
,245.85,,,,,,448,7654.58057,-398.3,-0.82,,
,246.4,,,,,,449,7675.59277,-396.1,-0.46,,
,246.95,,,,,,450,7694.80908,-390.7,0.43,,
,247.5,,,,,,451,7713.66211,-404.7,-1.88,,
,248.05,,,,,,452,7733.28223,-400.2,-1.14,,
,248.6,,,,,,453,7753.18359,-388.5,0.79,,
,249.15,,,,,,454,7773.04932,-390.4,0.47,,
,249.7,,,,,,455,7792.45361,-405.5,-2.03,,
,250.25,,,,,,456,7812.20361,-399.5,-1.04,,
,250.8,,,,,,457,7833.15186,-402.1,-1.47,,
,251.35,,,,,,458,7854.24023,-402.2,-1.49,,
,251.9,,,,,,459,7874.22070,-395.2,-0.34,,
,252.45,,,,,,460,7893.61865,-391.6,0.26,,
,253,,,,,,461,7913.12061,-396.5,-0.56,,
,253.55,,,,,,462,7932.94727,-399.5,-1.06,,
,254.1,,,,,,463,7952.77002,-400.6,-1.24,,
,254.65,,,,,,464,7973.72852,-401.6,-1.41,,
,255.2,,,,,,465,7994.78516,-400.6,-1.25,,
,255.75,,,,,,466,8016.25537,-406.3,-2.19,,
,256.3,,,,,,467,8037.89941,-398.3,-0.87,,
,256.85,,,,,,468,8060.00879,-411.7,-3.09,,
,257.4,,,,,,469,8082.52441,-399.8,-1.13,,
,257.95,,,,,,470,8104.10156,-396.9,-0.65,,
,258.5,,,,,,471,8124.47559,-401.4,-1.40,,
,259.05,,,,,,472,8145.28857,-405.3,-2.04,,
,259.6,,,,,,473,8168.22363,-408.3,-2.54,,
,260.15,,,,,,474,8191.03564,-406.5,-2.25,,
,260.7,,,,,,475,8213.10742,-400.8,-1.31,,
,261.25,,,,,,476,8235.14648,-403.2,-1.71,,
,261.8,,,,,,477,8255.94727,-397.5,-0.77,,
,262.35,,,,,,478,8276.73535,-401,-1.35,,
,262.9,,,,,,479,8297.71387,-401.5,-1.43,,
,263.45,,,,,,480,8318.74023,-400.4,-1.26,,
,264,,,,,,481,8339.99707,-400.3,-1.24,,
,264.55,,,,,,482,8361.41699,-407.3,-2.40,,
,265.1,,,,,,483,8383.13184,-403,-1.69,,
,265.65,,,,,,484,8405.27148,-404.2,-1.89,,
,266.2,,,,,,485,8426.94141,-401.2,-1.40,,
,266.75,,,,,,486,8447.56250,-397.2,-0.74,,
,267.3,,,,,,487,8468.13672,-396.9,-0.70,,
,267.85,,,,,,488,8488.25391,-397.8,-0.85,,
,268.4,,,,,,489,8508.36719,-409.5,-2.79,,
,268.95,,,,,,490,8528.88184,-397.1,-0.74,,
,269.5,,,,,,491,8549.50879,-390.3,0.38,,
,270.05,,,,,,492,8569.62500,-397.5,-0.81,,
,270.6,,,,,,493,8589.31641,-401.9,-1.54,,
,271.15,,,,,,494,8608.98145,-392.4,0.02,,
,271.7,,,,,,495,8628.54395,-399.9,-1.22,,
,272.25,,,,,,496,8648.09375,-399.3,-1.13,,
,272.8,,,,,,497,8668.16602,-396.7,-0.70,,
,273.35,,,,,,498,8688.30762,-402.1,-1.60,,
,273.9,,,,,,499,8708.86133,-401.8,-1.55,,
,274.45,,,,,,500,8729.69824,-397.5,-0.84,,
,275,,,,,,501,8750.14453,-400.2,-1.29,,
,275.55,,,,,,502,8769.94727,-395,-0.44,,
,276.1,,,,,,503,8789.86426,-404.4,-2.00,,
,276.65,,,,,,504,8811.45508,-402.1,-1.62,,
,277.2,,,,,,505,8833.03223,-397.9,-0.93,,
,277.75,,,,,,506,8852.47656,-393.4,-0.19,,
,278.3,,,,,,507,8871.72363,-397.7,-0.90,,
,278.85,,,,,,508,8891.24512,-397.4,-0.86,,
,279.4,,,,,,509,8910.98535,-397.4,-0.86,,
,279.95,,,,,,510,8930.55859,-399,-1.13,,
,280.5,,,,,,511,8949.62988,-391.8,0.05,,
,281.05,,,,,,512,8968.69824,-392.7,-0.10,,
,281.6,,,,,,513,8988.20996,-401.1,-1.49,,
,282.15,,,,,,514,9007.79590,-396.1,-0.67,,
,282.7,,,,,,515,9027.30762,-397.7,-0.94,,
,283.25,,,,,,516,9046.75586,-395.6,-0.59,,
,283.8,,,,,,517,9066.20117,-398.6,-1.09,,
,284.35,,,,,,518,9085.62891,-394.9,-0.49,,
,284.9,,,,,,519,9105.04492,-394.9,-0.49,,
,285.45,,,,,,520,9126.03223,-407.4,-2.56,,
,286,,,,,,521,9147.31738,-403.4,-1.90,,
,286.55,,,,,,522,9167.60547,-392.2,-0.06,,
,287.1,,,,,,523,9187.44238,-400.4,-1.42,,
,287.65,,,,,,524,9206.50879,-391.1,0.11,,
,288.2,,,,,,525,9224.43359,-388.5,0.54,,
,288.75,,,,,,526,9242.35645,-394.8,-0.51,,
,289.3,,,,,,527,9261.82617,-397.7,-0.99,,
,289.85,,,,,,528,9281.49414,-401.2,-1.57,,
,290.4,,,,,,529,9300.67285,-391.9,-0.04,,
,290.95,,,,,,530,9319.49219,-393.3,-0.28,,
,291.5,,,,,,531,9338.29590,-394.3,-0.45,,
,292.05,,,,,,532,9357.02734,-395,-0.57,,
,292.6,,,,,,533,9375.74414,-392.4,-0.14,,
,293.15,,,,,,534,9393.95703,-393.5,-0.33,,
,293.7,,,,,,535,9412.00000,-390,0.24,,
,294.25,,,,,,536,9429.85156,0.36,,,
,294.8,,,,,,537,9447.16602,-388.5,0.48,,
,295.35,,,,,,538,9464.46777,-394.3,-0.48,,
,295.9,,,,,,539,9483.60059,-403.6,-2.02,,
,296.45,,,,,,540,9503.57812,-393.3,-0.33,,
,297,,,,,,541,9523.06836,-398,-1.11,,
,297.55,,,,,,542,9541.80664,-391,0.04,,
,298.1,,,,,,543,9560.53027,-395.8,-0.75,,
,298.65,,,,,,544,9578.31836,-386.4,0.79,,
,299.2,,,,,,545,9596.10449,-391.8,-0.10,,
,299.75,,,,,,546,9614.36035,-398.2,-1.16,,
,300.3,,,,,,547,9633.12500,-391.6,-0.08,,
,300.85,,,,,,548,9651.76953,-393.4,-0.38,,
,301.4,,,,,,549,9669.01953,-384.4,1.11,,
,301.95,,,,,,550,9686.26855,-391.3,-0.04,,
,302.5,,,,,,551,9703.60352,-391,0.01,,
,303.05,,,,,,552,9721.02539,-388.3,0.45,,
,303.6,,,,,,553,9738.43359,-391.4,-0.07,,
,304.15,,,,,,554,9755.05371,-382.9,1.33,,
,304.7,,,,,,555,9771.61035,-387.2,0.62,,
,305.25,,,,,,556,9788.95020,-405.5,-2.40,,
,305.8,,,,,,557,9808.65137,-391.7,-0.13,,
,306.35,,,,,,558,9828.33984,-392.1,-0.20,,
,306.9,,,,,,559,9847.20898,-400.4,-1.57,,
,307.45,,,,,,560,9866.01172,-386.7,0.68,,
,308,,,,,,561,9884.24121,-394.5,-0.61,,
,308.55,,,,,,562,9901.97559,-389.9,0.15,,
,309.1,,,,,,563,9919.73633,-394.7,-0.65,,
,309.65,,,,,,564,9938.54395,-396.6,-0.97,,
,310.2,,,,,,565,9957.35059,-388.6,0.35,,
,310.75,,,,,,566,9975.76270,-392.9,-0.36,,
,311.3,,,,,,567,9993.95703,-395.2,-0.75,,
,311.85,,,,,,568,10011.9775,-389.1,0.26,,
,312.4,,,,,,569,10029.3438,-388.7,0.32,,
,312.95,,,,,,570,10046.7100,-391.8,-0.20,,
,313.5,,,,,,571,10064.6074,-388.8,0.29,,
,314.05,,,,,,572,10082.8076,-397.7,-1.18,,
,314.6,,,,,,573,10100.7148,-390.4,0.02,,
,315.15,,,,,,574,10117.3848,-382.1,1.39,,
,315.7,,,,,,575,10134.0547,-387.9,0.43,,
,316.25,,,,,,576,10151.3037,-390.6,-0.02,,
,316.8,,,,,,577,10169.0801,-393.3,-0.47,,
,317.35,,,,,,578,10186.8447,-388.1,0.38,,
,317.9,,,,,,579,10204.6504,-391.6,-0.20,,
,318.45,,,,,,580,10222.4570,-396.9,-1.08,,
,319,,,,,,581,10240.6914,-398.7,-1.38,,
,319.55,,,,,,582,10259.3174,-386.6,0.61,,
,320.1,,,,,,583,10277.8193,-390.7,-0.07,,
,320.65,,,,,,584,10295.4287,-391.2,-0.15,,
,321.2,,,,,,585,10313.0391,-389.5,0.12,,
,321.75,,,,,,586,10331.2852,-400.9,-1.76,,
,322.3,,,,,,587,10349.9658,-388.6,0.26,,
,322.85,,,,,,588,10368.6934,-397.9,-1.27,,
,323.4,,,,,,589,10387.6484,-393,-0.47,,
,323.95,,,,,,590,10406.6045,-394.4,-0.71,,
,324.5,,,,,,591,10425.6660,-399.4,-1.53,,
,325.05,,,,,,592,10444.7451,-388.2,0.31,,
,325.6,,,,,,593,10462.4648,-386.8,0.53,,
,326.15,,,,,,594,10478.7090,-383,1.16,,
,326.7,,,,,,595,10494.9551,-387.5,0.41,,
,327.25,,,,,,596,10511.0078,-390.1,-0.02,,
,327.8,,,,,,597,10527.0107,-377.1,2.12,,
,328.35,,,,,,598,10543.0801,-397.4,-1.23,,
,328.9,,,,,,599,10561.7129,-390.6,-0.12,,
,329.45,,,,,,600,10580.3486,-393.2,-0.55,,
,330,,,,,,601,10599.0938,-395.2,-0.88,,
,330.55,,,,,,602,10617.9082,-393.7,-0.64,,
,331.1,,,,,,603,10636.5059,-392.9,-0.51,,
,331.65,,,,,,604,10654.5195,-391.4,-0.27,,
,332.2,,,,,,605,10672.5352,-384.5,0.86,,
,332.75,,,,,,606,10690.5020,-394.4,-0.77,,
,333.3,,,,,,607,10708.4600,-394.8,-0.84,,
,333.85,,,,,,608,10726.8691,-395.8,-1.01,,
,334.4,,,,,,609,10746.2324,-396.2,-1.08,,
,334.95,,,,,,610,10765.5918,-395.4,-0.96,,
,335.5,,,,,,611,10784.1104,-391.7,-0.35,,
,336.05,,,,,,612,10802.6348,-390.9,-0.22,,
,336.6,,,,,,613,10820.6396,-388,0.25,,
,337.15,,,,,,614,10838.3174,-392.6,-0.51,,
,337.7,,,,,,615,10856.1475,-397.7,-1.36,,
,338.25,,,,,,616,10875.4150,-394.3,-0.80,,
,338.8,,,,,,617,10894.6758,-391.4,-0.33,,
,339.35,,,,,,618,10912.8857,-387.7,0.28,,
,339.9,,,,,,619,10930.7822,-395.2,-0.96,,
,340.45,,,,,,620,10949.2148,-400.3,-1.81,,
,341,,,,,,621,10968.9082,-393.3,-0.66,,
,341.55,,,,,,622,10988.5869,-390,-0.12,,
,342.1,,,,,,623,11006.1572,-390.9,-0.27,,
,342.65,,,,,,624,11023.7334,-387.4,0.30,,
,343.2,,,,,,625,11041.7080,-389.7,-0.08,,
,343.75,,,,,,626,11060.0918,-398,-1.45,,
,344.3,,,,,,627,11078.5186,-396.1,-1.14,,
,344.85,,,,,,628,11097.5898,-392,-0.47,,
,345.4,,,,,,629,11116.6689,-397.7,-1.41,,
,345.95,,,,,,630,11136.4746,-398.9,-1.62,,
,346.5,,,,,,631,11156.5488,-394.7,-0.93,,
,347.05,,,,,,632,11175.1875,-386.8,0.37,,
,347.6,,,,,,633,11192.2822,-385.8,0.53,,
,348.15,,,,,,634,11209.3838,-387.9,0.18,,
,348.7,,,,,,635,11227.6016,-390.7,-0.29,,
,349.25,,,,,,636,11245.9404,-402,-2.15,,
,349.8,,,,,,637,11264.5518,-392.6,-0.61,,
,350.35,,,,,,638,11283.4590,-390.8,-0.32,,
,350.9,,,,,,639,11302.1328,-394.6,-0.95,,
,351.45,,,,,,640,11318.9443,-381,1.29,,
,352,,,,,,641,11335.7520,-382.1,1.11,,
,352.55,,,,,,642,11353.6064,-399.5,-1.77,,
,353.1,,,,,,643,11372.5303,-393.5,-0.78,,
,353.65,,,,,,644,11391.5273,-398.4,-1.59,,
,354.2,,,,,,645,11410.9902,-393.4,-0.77,,
,354.75,,,,,,646,11430.4473,-390.9,-0.37,,
,355.3,,,,,,647,11448.0908,-386.1,0.42,,
,355.85,,,,,,648,11465.3408,-387.8,0.14,,
,356.4,,,,,,649,11482.4912,-383.8,0.79,,
,356.95,,,,,,650,11499.3379,-386.9,0.28,,
,357.5,,,,,,651,11516.1816,-393,-0.73,,
,358.05,,,,,,652,11534.6416,-396.6,-1.33,,
,358.6,,,,,,653,11554.0088,-394.1,-0.92,,
,359.15,,,,,,654,11573.4229,-395.5,-1.16,,
,359.7,,,,,,655,11592.9346,-395.4,-1.15,,
,360.25,,,,,,656,11612.4434,-389.6,-0.19,,
,360.8,,,,,,657,11630.7852,-394.8,-1.05,,
,361.35,,,,,,658,11649.1289,-388.3,0.01,,
,361.9,,,,,,659,11667.3623,-394.8,-1.06,,
,362.45,,,,,,660,11685.5176,-387.9,0.07,,
,363,,,,,,661,11703.7500,-396.1,-1.29,,
,363.55,,,,,,662,11722.7441,-391.3,-0.50,,
,364.1,,,,,,663,11741.7461,-393.6,-0.88,,
,364.65,,,,,,664,11760.4072,-387.8,0.07,,
,365.2,,,,,,665,11778.9531,-396.1,-1.30,,
,365.75,,,,,,666,11798.4639,-403.2,-2.48,,
,366.3,,,,,,667,11819.9482,-399.4,-1.85,,
,366.85,,,,,,668,11841.3965,-400.8,-2.09,,
,367.4,,,,,,669,11862.6777,-399.4,-1.86,,
,367.95,,,,,,670,11883.9570,-400.9,-2.11,,
,368.5,,,,,,671,11905.2725,-399.2,-1.84,,
,369.05,,,,,,672,11926.5986,-404.9,-2.78,,
,369.6,,,,,,673,11949.4121,-404,-2.64,,
,370.15,,,,,,674,11972.2861,-398.2,-1.69,,
,370.7,,,,,,675,11993.3936,-400,-1.99,,
,371.25,,,,,,676,12014.4326,-399.8,-1.96,,
,371.8,,,,,,677,12036.7266,-406.2,-3.02,,
,372.35,,,,,,678,12059.3008,-403.5,-2.57,,
,372.9,,,,,,679,12082.4902,-405.5,-2.91,,
,373.45,,,,,,680,12105.8330,-414.8,-4.44,,
,374,,,,,,681,12130.8604,-406.2,-3.03,,
,374.55,,,,,,682,12156.1396,-405.8,-2.97,,
,375.1,,,,,,683,12180.5840,-410.9,-3.81,,
,375.65,,,,,,684,12204.7021,-403.7,-2.63,,
,376.2,,,,,,685,12227.2490,-400.6,-2.12,,
,376.75,,,,,,686,12249.9336,-409.6,-3.61,,
,377.3,,,,,,687,12273.4033,-401.2,-2.23,,
,377.85,,,,,,688,12297.4521,-413.3,-4.23,,
,378.4,,,,,,689,12323.7012,-414.3,-4.40,,
,378.95,,,,,,690,12349.8477,-408.8,-3.49,,
,379.5,,,,,,691,12375.8887,-417.4,-4.91,,
,380.05,,,,,,692,12401.6885,-406.8,-3.17,,
,380.6,,,,,,693,12427.3848,-404.3,-2.76,,
,381.15,,,,,,694,12452.1934,-412.4,-4.10,,
,381.7,,,,,,695,12477.0107,-412.6,-4.14,,
,382.25,,,,,,696,12503.2119,-410.9,-3.86,,
,382.8,,,,,,697,12530.3105,-420.8,-5.50,,
,383.35,,,,,,698,12559.3770,-417.2,-4.91,,
,383.9,,,,,,699,12588.3926,-418.8,-5.17,,
,384.45,,,,,,700,12617.3242,-415.6,-4.65,,
,385,,,,,,701,12645.7383,-418.6,-5.15,,
,385.55,,,,,,702,12673.4316,-410.9,-3.88,,
,386.1,,,,,,703,12700.4229,-413.7,-4.35,,
,386.65,,,,,,704,12727.2959,-412.7,-4.19,,
,387.2,,,,,,705,12754.4102,-419.3,-5.28,,
,387.75,,,,,,706,12784.1279,-420.8,-5.53,,
,388.3,,,,,,707,12812.8379,-412.1,-4.10,,
,388.85,,,,,,708,12840.6387,-416,-4.74,,
,389.4,,,,,,709,12867.3994,-408.8,-3.56,,
,389.95,,,,,,710,12894.1436,-413.9,-4.41,,
,390.5,,,,,,711,12921.5732,-416.4,-4.82,,
,391.05,,,,,,712,12949.6152,-417.7,-5.04,,
,391.6,,,,,,713,12978.3389,-414.9,-4.58,,
,392.15,,,,,,714,13005.3965,-410.4,-3.85,,
,392.7,,,,,,715,13032.1680,-411.6,-4.05,,
,393.25,,,,,,716,13058.9648,-415,-4.61,,
,393.8,,,,,,717,13086.6318,-418.4,-5.17,,
,394.35,,,,,,718,13115.4902,-415.5,-4.70,,
,394.9,,,,,,719,13143.2520,-412.9,-4.27,,
,395.45,,,,,,720,13170.4932,-408,-3.47,,
,396,,,,,,721,13195.9873,-410.8,-3.94,,
,396.55,,,,,,722,13221.9482,-414.8,-4.60,,
,397.1,,,,,,723,13248.8369,-408.7,-3.60,,
,397.65,,,,,,724,13274.8125,-408.5,-3.57,,
,398.2,,,,,,725,13300.1768,-411.8,-4.12,,
,398.75,,,,,,726,13326.6846,-412.8,-4.28,,
,399.3,,,,,,727,13353.6670,-419,-5.31,,
,399.85,,,,,,728,13383.1836,-417.5,-5.06,,
,400.4,,,,,,729,13412.0430,-414,-4.49,,
,400.95,,,,,,730,13440.2119,-416.6,-4.92,,
,401.5,,,,,,731,13467.7861,-410.8,-3.97,,
,402.05,,,,,,732,13494.8799,-403.4,-2.76,,
,402.6,,,,,,733,13519.9131,-413.7,-4.46,,
,403.15,,,,,,734,13545.5420,-410.2,-3.88,,
,403.7,,,,,,735,13572.4082,-415.9,-4.83,,
,404.25,,,,,,736,13600.4316,-416.8,-4.98,,
,404.8,,,,,,737,13629.2363,-417.3,-5.06,,
,405.35,,,,,,738,13658.3955,-417.1,-5.03,,
,405.9,,,,,,739,13686.9766,-411.9,-4.18,,
,406.45,,,,,,740,13714.5898,-415.5,-4.78,,
,407,,,,,,741,13742.3896,-413.4,-4.43,,
,407.55,,,,,,742,13770.2178,-405,-3.06,,
,408.1,,,,,,743,13796.3457,-417.2,-5.07,,
,408.65,,,,,,744,13822.4404,-405.5,-3.15,,
,409.2,,,,,,745,13848.4473,-414.3,-4.60,,
,409.75,,,,,,746,13875.4268,-414.8,-4.68,,
,410.3,,,,,,747,13903.4229,-412,-4.23,,
,410.85,,,,,,748,13929.7461,-407.5,-3.49,,
,411.4,,,,,,749,13955.6240,-403.4,-2.82,,
,411.95,,,,,,750,13978.9863,-402.3,-2.64,,
,412.5,,,,,,751,14002.4414,-405.9,-3.24,,
,413.05,,,,,,752,14027.6934,-410.4,-3.98,,
,413.6,,,,,,753,14053.2969,-410.8,-4.05,,
,414.15,,,,,,754,14080.1504,-413.4,-4.48,,
,414.7,,,,,,755,14106.1699,-406,-3.27,,
,415.25,,,,,,756,14131.2773,-402.6,-2.71,,
,415.8,,,,,,757,14155.6436,-404.3,-3.00,,
,416.35,,,,,,758,14179.5664,-406.9,-3.43,,
,416.9,,,,,,759,14204.5215,-411.2,-4.14,,
,417.45,,,,,,760,14229.9482,-392.2,-1.02,,
,418,,,,,,761,14251.6855,-397.7,-1.93,,
,418.55,,,,,,762,14272.6641,-399.1,-2.16,,
,419.1,,,,,,763,14294.8633,-402.3,-2.69,,
,419.65,,,,,,764,14317.7021,-401.1,-2.50,,
,420.2,,,,,,765,14340.8975,-403.9,-2.96,,
,420.75,,,,,,766,14364.3115,-401.2,-2.52,,
,421.3,,,,,,767,14390.0684,-418.2,-5.32,,
,421.85,,,,,,768,14417.1270,-408.8,-3.78,,
,422.4,,,,,,769,14441.9443,-402.3,-2.71,,
,422.95,,,,,,770,14466.5557,-411.1,-4.17,,
,423.5,,,,,,771,14493.4365,-411.1,-4.17,,
,424.05,,,,,,772,14520.1777,-407.3,-3.55,,
,424.6,,,,,,773,14546.5146,-413.6,-4.59,,
,425.15,,,,,,774,14573.5322,-411.2,-4.20,,
,425.7,,,,,,775,14601.2031,-418.6,-5.42,,
,426.25,,,,,,776,14630.5674,-415.7,-4.94,,
,426.8,,,,,,777,14659.8857,-411.3,-4.22,,
,427.35,,,,,,778,14687.8242,-416.2,-5.03,,
,427.9,,,,,,779,14715.8340,-412.6,-4.44,,
,428.45,,,,,,780,14743.9121,-407.6,-3.62,,
,429,,,,,,781,14770.2705,-410.1,-4.04,,
,429.55,,,,,,782,14796.4482,-411.6,-4.29,,
,430.1,,,,,,783,14823.0586,-407.5,-3.62,,
,430.65,,,,,,784,14849.6504,-409.9,-4.02,,
,431.2,,,,,,785,14876.2168,-411.3,-4.25,,
,431.75,,,,,,786,14904.2490,-419,-5.52,,
,432.3,,,,,,787,14933.3652,-399.4,-2.30,,
,432.85,,,,,,788,14958.7334,-413,-4.54,,
,433.4,,,,,,789,14984.2314,-416.4,-5.10,,
,433.95,,,,,,790,15013.6973,-416.3,-5.09,,
,434.5,,,,,,791,15042.2500,-410,-4.05,,
,435.05,,,,,,792,15069.8320,-410.7,-4.17,,
,435.6,,,,,,793,15097.3730,-412.7,-4.50,,
,436.15,,,,,,794,15124.9482,-411.8,-4.36,,
,436.7,,,,,,795,15152.9170,-414.2,-4.76,,
,437.25,,,,,,796,15181.5762,-416.6,-5.16,,
,437.8,,,,,,797,15211.2520,-420,-5.72,,
,438.35,,,,,,798,15242.0713,-418.5,-5.47,,
,438.9,,,,,,799,15273.1592,-419.6,-5.66,,
,439.45,,,,,,800,15304.2441,-418.7,-5.51,,
,440,,,,,,801,15335.3877,-420.1,-5.74,,
,440.55,,,,,,802,15366.4971,-419.8,-5.70,,
,441.1,,,,,,803,15397.4355,-414,-4.75,,
,441.65,,,,,,804,15427.1318,-416.2,-5.11,,
,442.2,,,,,,805,15456.5674,-417.6,-5.35,,
,442.75,,,,,,806,15487.4111,-421.6,-6.01,,
,443.3,,,,,,807,15518.2646,-416.6,-5.19,,
,443.85,,,,,,808,15549.1982,-423.8,-6.37,,
,444.4,,,,,,809,15581.1982,-414.2,-4.80,,
,444.95,,,,,,810,15612.0059,-417.8,-5.39,,
,445.5,,,,,,811,15641.9473,-416.9,-5.25,,
,446.05,,,,,,812,15672.4775,-419.1,-5.61,,
,446.6,,,,,,813,15703.0625,-417.3,-5.32,,
,447.15,,,,,,814,15733.7461,-419.1,-5.62,,
,447.7,,,,,,815,15765.1611,-420.3,-5.82,,
,448.25,,,,,,816,15797.1064,-422.5,-6.18,,
,448.8,,,,,,817,15829.6992,-417.7,-5.39,,
,449.35,,,,,,818,15861.7119,-425.4,-6.66,,
,449.9,,,,,,819,15894.1484,-420.8,-5.91,,
,450.45,,,,,,820,15927.0967,-421.1,-5.96,,
,451,,,,,,821,15959.8936,-424.1,-6.46,,
,451.55,,,,,,822,15993.8545,-426.8,-6.90,,
,452.1,,,,,,823,16028.6016,-425.9,-6.76,,
,452.65,,,,,,824,16063.3047,-420.9,-5.94,,
,453.2,,,,,,825,16096.1738,-421.9,-6.10,,
,453.75,,,,,,826,16128.8203,-421.7,-6.07,,
,454.3,,,,,,827,16161.6318,-422.6,-6.22,,
,454.85,,,,,,828,16195.9795,-429.8,-7.41,,
,455.4,,,,,,829,16230.9004,-423.9,-6.44,,
,455.95,,,,,,830,16265.7949,-421.9,-6.12,,
,456.5,,,,,,831,16299.1855,-425.8,-6.76,,
,457.05,,,,,,832,16333.9238,-426,-6.79,,
,457.6,,,,,,833,16368.9844,-425.7,-6.75,,
,458.15,,,,,,834,16404.1270,-426.4,-6.86,,
,458.7,,,,,,835,16440.2832,-434.2,-8.15,,
,459.25,,,,,,836,16478.1836,-427.5,-7.05,,
,459.8,,,,,,837,16515.8105,-429.9,-7.44,,
,460.35,,,,,,838,16552.6055,-428.1,-7.15,,
,460.9,,,,,,839,16589.1406,-426.1,-6.82,,
,461.45,,,,,,840,16626.2930,-438.3,-8.83,,
,462,,,,,,841,16665.4121,-429.4,-7.37,,
,462.55,,,,,,842,16705.0781,-434.5,-8.21,,
,463.1,,,,,,843,16744.4160,-433.9,-8.11,,
,463.65,,,,,,844,16784.4961,-434.6,-8.23,,
,464.2,,,,,,845,16825.2012,-439.3,-9.00,,
,464.75,,,,,,846,16867.3789,-431.6,-7.74,,
,465.3,,,,,,847,16907.0547,-432,-7.80,,
,465.85,,,,,,848,16946.5059,-435.5,-8.38,,
,466.4,,,,,,849,16986.0293,-429.4,-7.38,,
,466.95,,,,,,850,17024.6406,-437.2,-8.66,,
,467.5,,,,,,851,17066.1973,-429.5,-7.40,,
,468.05,,,,,,852,17105.4863,-441.5,-9.37,,
,468.6,,,,,,853,17148.0977,-436.2,-8.50,,
,469.15,,,,,,854,17190.4863,-435.6,-8.40,,
,469.7,,,,,,855,17232.6211,-439.9,-9.11,,
,470.25,,,,,,856,17275.2285,-435.5,-8.39,,
,470.8,,,,,,857,17317.6758,-439.7,-9.08,,
,471.35,,,,,,858,17361.4199,-442.5,-9.54,,
,471.9,,,,,,859,17407.1738,-442.1,-9.47,,
,472.45,,,,,,860,17452.9473,-442.1,-9.47,,
,473,,,,,,861,17498.7051,-443.5,-9.70,,
,473.55,,,,,,862,17545.2012,-433.9,-8.13,,
,474.1,,,,,,863,17586.3848,-439,-8.97,,
,474.65,,,,,,864,17630.1895,-443.7,-9.74,,
,475.2,,,,,,865,17675.6816,-438.6,-8.90,,
,475.75,,,,,,866,17719.9141,-438.4,-8.87,,
,476.3,,,,,,867,17764.0391,-442.5,-9.54,,
,476.85,,,,,,868,17809.8027,-444.2,-9.82,,
,477.4,,,,,,869,17856.7402,-443.1,-9.64,,
,477.95,,,,,,870,17903.1504,-440.5,-9.21,,
,478.5,,,,,,871,17948.5273,-440.7,-9.25,,
